time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
8.8,38295.87,0,0.0,0,1009,4.372971310090848,0
8.806,38358.8,0,0.0,0,1007,4.372971310090848,1
8.814,38403.98,0,0.0,0,1009,4.3785842889652615,2
8.819,38433.16,0,0.0,0,1007,4.372971310090848,2
8.828,38487.48,0,0.0,0,1006,4.3785842889652615,1
8.838,38525.09,0,0.0,0,1010,4.381390778402468,2
8.844,38574.31,0,0.0,0,1009,4.370164820653641,2
8.851,38629.51,0,0.0,0,1010,4.372971310090848,1
8.855,38676.26,0,0.0,0,1008,4.370164820653641,0
8.86,38706.15,0,0.0,0,1008,4.375777799528055,2
8.868,38728.12,0,0.0,0,1007,4.375777799528055,1
8.875,38764.16,0,0.0,0,1009,4.3785842889652615,1
8.881,38811.44,0,0.0,0,1009,4.372971310090848,1
8.89,38858.2,0,0.0,0,1010,4.372971310090848,2
8.896,38904.6,0,0.0,0,1009,4.370164820653641,2
8.9,38952.42,0,0.0,0,1010,4.372971310090848,2
8.906,38978.08,0,0.0,0,1007,4.370164820653641,1
8.912,39003.04,0,0.0,0,1009,4.3785842889652615,1
8.921,39047.34,0,0.0,0,1005,4.372971310090848,1
8.931,39088.47,0,0.0,0,1007,4.384197267839675,2
8.941,39151.75,0,0.0,0,1007,4.3785842889652615,2
8.945,39206.6,0,0.0,0,1009,4.3785842889652615,1
8.949,39250.37,0,0.0,0,1010,4.372971310090848,2
8.959,39277.08,0,0.0,0,1008,4.370164820653641,1
8.968,39323.32,0,0.0,0,1009,4.375777799528055,1
8.981,39363.22,0,0.0,0,1009,4.372971310090848,0
8.986,39435.46,0,0.0,0,1010,4.372971310090848,1
8.99,39500.68,0,0.0,0,1009,4.370164820653641,1
8.994,39525.64,0,0.0,0,1009,4.372971310090848,1
9.003,39550.78,0,0.0,0,1010,4.372971310090848,1
9.007,39573.98,0,0.0,0,1011,4.370164820653641,1
9.015,39626.71,0,0.0,0,1010,4.367358331216435,2
9.019,39655.01,0,0.0,0,1009,4.370164820653641,1
9.028,39700.72,0,0.0,0,1007,4.372971310090848,1
9.036,39748.88,0,0.0,0,1007,4.3785842889652615,0
9.043,39790.01,0,0.0,0,1008,4.3785842889652615,1
9.051,39826.75,0,0.0,0,1008,4.375777799528055,2
9.059,39867.18,0,0.0,0,1009,4.375777799528055,1
9.065,39919.57,0,0.0,0,1009,4.372971310090848,1
9.078,39965.27,0,0.0,0,1010,4.372971310090848,2
9.085,40024.51,0,0.0,0,1007,4.370164820653641,2
9.089,40088.49,0,0.0,0,1009,4.3785842889652615,1
