time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current,e_speed,e_angle,setSpeed,setAngle
21.667,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811007184256056,136.9853377959062,1999.9999999999998,90.0
21.674,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811001664085527,136.98533835885115,1999.9999999999998,90.0
21.681,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811000314496171,136.98533877752385,1999.9999999999998,90.0
21.686,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811000772536761,136.9853391224467,1999.9999999999998,90.0
21.691,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.81100203710659,136.9853392344743,1999.9999999999998,90.0
21.698,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811003358077261,136.98533926926996,1999.9999999999998,90.0
21.707,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811005847037955,136.98533924746337,1999.9999999999998,90.0
21.713,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811007480653,136.98533912902238,1999.9999999999998,90.0
21.719,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811008161574508,136.9853390256824,1999.9999999999998,90.0
21.728,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811008519281854,136.98533891064432,1999.9999999999998,90.0
21.731,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811008354074748,136.9853388193434,1999.9999999999998,90.0
21.737,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811008130923813,136.98533880308648,1999.9999999999998,90.0
21.744,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811007703996123,136.9853387873429,1999.9999999999998,90.0
21.748,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.81100716654164,136.98533879277053,1999.9999999999998,90.0
21.752,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006884573774,136.98533880937325,1999.9999999999998,90.0
21.756,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006710756029,136.98533882533263,1999.9999999999998,90.0
21.766,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006532848775,136.98533884785334,1999.9999999999998,90.0
21.772,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006370959995,136.98533888355996,1999.9999999999998,90.0
21.776,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006403289039,136.98533890324885,1999.9999999999998,90.0
21.78,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006464222099,136.9853389092741,1999.9999999999998,90.0
21.784,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006528117714,136.98533891212637,1999.9999999999998,90.0
21.788,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006611535624,136.98533891318843,1999.9999999999998,90.0
21.793,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.8110066670637,136.98533891209198,1999.9999999999998,90.0
21.796,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006741543235,136.98533890916363,1999.9999999999998,90.0
21.803,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006784438667,136.9853389061072,1999.9999999999998,90.0
21.809,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.8110068501460495,136.9853388996987,1999.9999999999998,90.0
21.814,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006881307218,136.9853388934986,1999.9999999999998,90.0
21.817,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006883824048,136.9853388905074,1999.9999999999998,90.0
21.821,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.81100687972048,136.98533888832947,1999.9999999999998,90.0
21.825,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006871456629,136.98533888675374,1999.9999999999998,90.0
21.83,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006858989254,136.98533888556145,1999.9999999999998,90.0
21.837,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006840753278,136.98533888481853,1999.9999999999998,90.0
21.847,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811006809067879,136.98533888494566,1999.9999999999998,90.0
21.855,137.63,90.0,0.0,0,0,-0.16309881948401256,0,-4.8110067858936,136.98533888654893,1999.9999999999998,90.0
21.863,138.33,90.0,0.0,0,0,-0.16309881948401256,1,-4.112719490683211,137.06103726117578,1999.9999999999998,90.0
21.871,139.57,90.0,0.0,0,31,-0.16368303354453267,3,-0.39392768231390796,137.5133273228482,1999.9999999999998,90.0
21.879,141.85,90.0,0.0,0,43,-0.1660886208525565,4,7.075991742957231,138.58730655420584,1999.9999999999998,90.0
21.882,144.31,90.0,0.0,0,49,-0.14567797263486387,5,16.56719527192152,140.22057853502136,1999.9999999999998,90.0
21.887,146.6,90.0,0.0,0,56,-0.14396287248551398,5,23.330665725677076,141.62232779518473,1999.9999999999998,90.0
21.891,148.0,90.0,0.0,0,59,-0.14764157276311257,6,31.476907780116647,143.38169052965728,1999.9999999999998,90.0
21.895,149.41,90.0,0.0,0,62,-0.14994018884128163,6,38.78072701197533,145.41923317950608,1999.9999999999998,90.0
21.9,151.17,90.0,0.0,0,65,-0.152363753040601,7,43.444644940590734,147.29601618524785,1999.9999999999998,90.0
21.909,152.75,90.0,0.0,0,70,-0.15482168277289204,7,48.53940722932144,149.78127906796647,1999.9999999999998,90.0
21.915,155.03,90.0,0.0,0,77,-0.15848240615919507,8,52.30033957977751,154.19927716288996,1999.9999999999998,90.0
21.919,160.13,90.0,0.0,0,95,-0.15993280967418738,10,46.90972353550813,156.40276807749456,1999.9999999999998,90.0
21.926,163.82,90.0,0.0,0,106,-0.16219706021938463,12,50.259350803023445,158.40035654432722,1999.9999999999998,90.0
21.933,166.46,90.0,0.0,0,113,-0.16539781953461713,13,61.71707878709288,162.55307043783648,1999.9999999999998,90.0
21.939,171.21,90.0,0.0,0,124,-0.169324129673196,14,65.88435154218983,166.42875838128745,1999.9999999999998,90.0
21.949,176.3,90.0,0.0,0,136,-0.17282553940537698,15,76.62205288129935,173.41804514632878,1999.9999999999998,90.0
21.956,185.44,90.0,0.0,0,160,-0.1803945960389634,19,74.85059857558646,177.9247634557753,1999.9999999999998,90.0
21.965,192.83,90.0,0.0,0,180,-0.1883362106546806,21,95.39852235110031,185.70996156880278,1999.9999999999998,90.0
21.973,202.85,90.0,0.0,0,205,-0.20064542445705075,24,110.48537711872244,194.36948850783017,1999.9999999999998,90.0
21.977,214.45,90.0,0.0,0,243,-0.2101241505449994,30,124.33192565516936,201.77609874808815,1999.9999999999998,90.0
21.981,224.47,90.0,0.0,0,284,-0.2246616611099757,35,141.76383524299288,207.92363052911818,1999.9999999999998,90.0
21.985,231.85,90.0,0.0,0,314,-0.2342826140786694,39,165.6772966489063,215.12686252777428,1999.9999999999998,90.0
21.991,239.58,90.0,0.0,0,342,-0.2360862024210953,42,189.8150178048915,223.49226597973464,1999.9999999999998,90.0
21.997,248.55,90.0,0.0,0,363,-0.2375718615869778,45,216.30537482006844,234.779911675008,1999.9999999999998,90.0
22.001,259.98,90.0,0.0,0,353,-0.24185205468469134,44,238.04515423496375,249.69908086438357,1999.9999999999998,90.0
22.005,274.39,90.0,0.0,0,332,-0.2559646648432697,42,240.29486438027664,257.3298508430254,1999.9999999999998,90.0
22.014,281.6,90.0,0.0,0,320,-0.3032031704190952,41,266.2852654852999,272.4207069014604,1999.9999999999998,90.0
22.019,292.85,90.0,0.0,0,301,-0.369437176348511,39,261.04496168806037,286.79209196780727,1999.9999999999998,90.0
22.027,304.45,90.0,0.0,0,281,-0.40376516728806894,39,247.64140027523717,296.84346435426676,1999.9999999999998,90.0
22.035,313.06,90.0,0.0,0,265,-0.4575479245205873,42,235.51124816118477,311.9355195024472,1999.9999999999998,90.0
22.041,324.84,90.0,0.0,0,242,-0.5133293455460266,37,197.63873643151476,322.9085577668606,1999.9999999999998,90.0
22.046,335.03,90.0,0.0,0,222,-0.55565199165727,37,170.08205429690884,331.75842538376185,1999.9999999999998,90.0
22.051,343.65,90.0,0.0,0,203,-0.6144396026929293,36,155.41032256710528,337.969493407246,1999.9999999999998,90.0
22.054,349.62,90.0,0.0,0,188,-0.6653754835693497,35,149.35784016752277,343.79068999367996,1999.9999999999998,90.0
22.059,354.55,90.0,0.0,0,177,-0.7101201056302928,35,145.1082634064009,348.21953321607924,1999.9999999999998,90.0
22.063,358.24,90.0,0.0,0,167,-0.74257438089808,34,141.49156785314983,353.3186285119361,1999.9999999999998,90.0
